Fecha;Consumo
2019-02-10 03;22,32466667
2019-02-10 04;21,88066667
2019-02-10 05;21,78116667
2019-02-10 06;22,089
2019-02-10 07;22,8625
2019-02-10 08;23,53916667
2019-02-10 09;25,498
2019-02-10 10;27,73016667
2019-02-10 11;28,76166667
2019-02-10 12;28,7125
2019-02-10 13;28,997
2019-02-10 14;28,989
2019-02-10 15;27,642
2019-02-10 16;26,57116667
2019-02-10 17;26,52733333
2019-02-10 18;27,4925
2019-02-10 19;30,42966667
2019-02-10 20;31,74766667
2019-02-10 21;31,902
2019-02-10 22;30,73183333
2019-02-10 23;28,5615
2019-02-11 00;26,137
2019-02-11 01;24,29383333
2019-02-11 02;23,06433333
2019-02-11 03;22,66983333
2019-02-11 04;22,64116667
2019-02-11 05;23,25366667
2019-02-11 06;26,38166667
2019-02-11 07;31,07666667
2019-02-11 08;33,89066667
2019-02-11 09;35,11566667
2019-02-11 10;35,3845
2019-02-11 11;35,30116667
2019-02-11 12;34,95516667
2019-02-11 13;34,7035
2019-02-11 14;33,645
2019-02-11 15;32,9015
2019-02-11 16;32,51516667
2019-02-11 17;32,206
2019-02-11 18;32,50266667
2019-02-11 19;35,07266667
2019-02-11 20;36,049
2019-02-11 21;35,50083333
2019-02-11 22;32,8935
2019-02-11 23;29,83683333
2019-02-12 00;27,82
2019-02-12 01;26,16716667
2019-02-12 02;24,96016667
2019-02-12 03;24,454
2019-02-12 04;24,43466667
2019-02-12 05;24,948
2019-02-12 06;27,54233333
2019-02-12 07;32,12183333
2019-02-12 08;34,68966667
2019-02-12 09;35,89883333
2019-02-12 10;36,07
2019-02-12 11;35,56583333
2019-02-12 12;35,32033333
2019-02-12 13;35,00633333
2019-02-12 14;33,88616667
2019-02-12 15;33,08716667
2019-02-12 16;32,8745
2019-02-12 17;32,581
2019-02-12 18;32,75483333
2019-02-12 19;35,42166667
2019-02-12 20;36,48883333
2019-02-12 21;35,79816667
2019-02-12 22;33,08966667
2019-02-12 23;29,89666667
2019-02-13 00;27,7555
2019-02-13 01;26,029
2019-02-13 02;24,81316667
2019-02-13 03;24,3655
2019-02-13 04;24,19716667
2019-02-13 05;24,88183333
2019-02-13 06;27,31
2019-02-13 07;32,20183333
2019-02-13 08;34,76683333
2019-02-13 09;35,78933333
2019-02-13 10;35,968
2019-02-13 11;35,57716667
2019-02-13 12;35,03416667
2019-02-13 13;34,62016667
2019-02-13 14;33,4085
2019-02-13 15;32,7495
2019-02-13 16;32,38916667
2019-02-13 17;32,09416667
2019-02-13 18;32,19066667
2019-02-13 19;35,01533333
2019-02-13 20;36,21783333
2019-02-13 21;35,65066667
2019-02-13 22;32,98816667
2019-02-13 23;29,90216667
2019-02-14 00;27,7155
2019-02-14 01;25,95766667
2019-02-14 02;24,61666667
2019-02-14 03;24,18983333
2019-02-14 04;24,05816667
2019-02-14 05;24,56516667
2019-02-14 06;27,08166667
2019-02-14 07;31,86016667
2019-02-14 08;34,40166667
2019-02-14 09;35,34216667
2019-02-14 10;35,54
2019-02-14 11;35,18283333
2019-02-14 12;34,81416667
2019-02-14 13;34,42033333
2019-02-14 14;33,36433333
2019-02-14 15;32,79883333
2019-02-14 16;32,463
2019-02-14 17;32,279
2019-02-14 18;32,35933333
2019-02-14 19;34,93316667
2019-02-14 20;36,00933333
2019-02-14 21;35,46466667
2019-02-14 22;33
2019-02-14 23;29,9395
2019-02-15 00;27,91733333
2019-02-15 01;26,07983333
2019-02-15 02;24,85766667
2019-02-15 03;24,3615
2019-02-15 04;24,229
2019-02-15 05;24,75666667
2019-02-15 06;27,28516667
2019-02-15 07;31,94933333
2019-02-15 08;34,296
2019-02-15 09;35,47066667
2019-02-15 10;35,569
2019-02-15 11;35,50416667
2019-02-15 12;34,94133333
2019-02-15 13;34,53883333
2019-02-15 14;33,385
2019-02-15 15;32,46216667
2019-02-15 16;31,91883333
2019-02-15 17;31,53833333
2019-02-15 18;31,71116667
2019-02-15 19;34,2505
2019-02-15 20;34,91616667
2019-02-15 21;34,33333333
2019-02-15 22;32,06616667
2019-02-15 23;29,67733333
2019-02-16 00;27,77716667
2019-02-16 01;25,88066667
2019-02-16 02;24,372
2019-02-16 03;23,55
2019-02-16 04;23,185
2019-02-16 05;23,0125
2019-02-16 06;23,58633333
2019-02-16 07;25,0705
2019-02-16 08;26,619
2019-02-16 09;29,40566667
2019-02-16 10;31,1325
2019-02-16 11;31,0915
2019-02-16 12;30,569
2019-02-16 13;30,32616667
2019-02-16 14;29,721
2019-02-16 15;28,34966667
2019-02-16 16;27,50116667
2019-02-16 17;26,94783333
2019-02-16 18;27,65583333
2019-02-16 19;30,40816667
2019-02-16 20;31,54233333
2019-02-16 21;31,5405
2019-02-16 22;30,18916667
2019-02-16 23;28,06316667
2019-02-17 00;25,98033333
2019-02-17 01;24,015
2019-02-17 02;22,743
2019-02-17 03;21,86466667
2019-02-17 04;21,3895
2019-02-17 05;21,39483333
2019-02-17 06;21,70433333
2019-02-17 07;22,5015
2019-02-17 08;23,063
2019-02-17 09;25,30666667
2019-02-17 10;27,171
2019-02-17 11;27,94783333
2019-02-17 12;27,67933333
2019-02-17 13;27,7615
2019-02-17 14;27,57366667
2019-02-17 15;26,37183333
2019-02-17 16;25,5645
2019-02-17 17;25,44733333
2019-02-17 18;26,219
2019-02-17 19;29,328
2019-02-17 20;31,20366667
2019-02-17 21;31,28966667
2019-02-17 22;30,1355
2019-02-17 23;27,96366667
2019-02-18 00;25,54283333
2019-02-18 01;23,82933333
2019-02-18 02;22,84416667
2019-02-18 03;22,3915
2019-02-18 04;22,30283333
2019-02-18 05;23,184
2019-02-18 06;26,05133333
2019-02-18 07;30,86766667
2019-02-18 08;33,73033333
2019-02-18 09;35,09033333
2019-02-18 10;35,367
2019-02-18 11;35,462
2019-02-18 12;35,17083333
2019-02-18 13;34,93583333
2019-02-18 14;33,83216667
2019-02-18 15;33,14716667
2019-02-18 16;32,70133333
2019-02-18 17;32,45
2019-02-18 18;32,59533333
2019-02-18 19;35,146
2019-02-18 20;36,04966667
2019-02-18 21;35,381
2019-02-18 22;32,63583333
2019-02-18 23;29,4805
2019-02-19 00;27,432
2019-02-19 01;25,6125
2019-02-19 02;24,42583333
2019-02-19 03;23,90316667
2019-02-19 04;24,05766667
2019-02-19 05;24,7375
2019-02-19 06;27,313
2019-02-19 07;31,7605
2019-02-19 08;34,11966667
2019-02-19 09;35,372
2019-02-19 10;35,52733333
2019-02-19 11;35,359
2019-02-19 12;34,911
2019-02-19 13;34,63333333
2019-02-19 14;33,496
2019-02-19 15;32,81016667
2019-02-19 16;32,22566667
2019-02-19 17;31,97033333
2019-02-19 18;32,16083333
2019-02-19 19;34,93416667
2019-02-19 20;36,17383333
2019-02-19 21;35,40116667
2019-02-19 22;32,69416667
2019-02-19 23;29,44383333
2019-02-20 00;27,46666667
2019-02-20 01;25,6075
2019-02-20 02;24,39
2019-02-20 03;23,85683333
2019-02-20 04;23,8545
2019-02-20 05;24,38233333
2019-02-20 06;26,96183333
2019-02-20 07;31,4725
2019-02-20 08;33,85816667
2019-02-20 09;34,994
2019-02-20 10;35,16716667
2019-02-20 11;34,8365
2019-02-20 12;34,41516667
2019-02-20 13;34,22
2019-02-20 14;33,05933333
2019-02-20 15;32,51266667
2019-02-20 16;32,00083333
2019-02-20 17;31,58483333
2019-02-20 18;31,67266667
2019-02-20 19;34,33683333
2019-02-20 20;35,91733333
2019-02-20 21;35,3305
2019-02-20 22;33,10716667
2019-02-20 23;30,21433333
2019-02-21 00;28,11983333
2019-02-21 01;26,37683333
2019-02-21 02;25,4005
2019-02-21 03;24,79816667
2019-02-21 04;24,73216667
2019-02-21 05;25,25216667
2019-02-21 06;27,27833333
2019-02-21 07;31,43666667
2019-02-21 08;33,5395
2019-02-21 09;34,77683333
2019-02-21 10;34,9095
2019-02-21 11;34,55716667
2019-02-21 12;34,23033333
2019-02-21 13;33,98466667
2019-02-21 14;32,885
2019-02-21 15;32,15583333
2019-02-21 16;31,65083333
2019-02-21 17;31,3595
2019-02-21 18;31,466
2019-02-21 19;34,2815
2019-02-21 20;35,5165
2019-02-21 21;34,99733333
2019-02-21 22;32,49616667
2019-02-21 23;29,54266667
2019-02-22 00;27,44233333
2019-02-22 01;25,6775
2019-02-22 02;24,4495
2019-02-22 03;24,00966667
2019-02-22 04;23,88316667
2019-02-22 05;24,5655
2019-02-22 06;27,04466667
2019-02-22 07;31,62233333
2019-02-22 08;33,90866667
2019-02-22 09;34,95766667
2019-02-22 10;34,896
2019-02-22 11;34,367
2019-02-22 12;33,87683333
2019-02-22 13;33,53633333
2019-02-22 14;32,341
2019-02-22 15;31,447
2019-02-22 16;30,95266667
2019-02-22 17;30,46516667
2019-02-22 18;30,36616667
2019-02-22 19;32,79883333
2019-02-22 20;33,81
2019-02-22 21;33,47466667
2019-02-22 22;31,36233333
2019-02-22 23;28,9785
2019-02-23 00;27,31083333
2019-02-23 01;25,40116667
2019-02-23 02;23,97833333
2019-02-23 03;23,324
2019-02-23 04;22,9575
2019-02-23 05;22,804
2019-02-23 06;23,4535
2019-02-23 07;24,66766667
2019-02-23 08;26,25416667
2019-02-23 09;29,014
2019-02-23 10;30,327
2019-02-23 11;30,4405
2019-02-23 12;29,77116667
2019-02-23 13;29,51983333
2019-02-23 14;28,88916667
2019-02-23 15;27,70633333
2019-02-23 16;26,74716667
2019-02-23 17;26,38983333
2019-02-23 18;26,55616667
2019-02-23 19;29,08616667
2019-02-23 20;30,33583333
2019-02-23 21;30,5085
2019-02-23 22;29,26583333
2019-02-23 23;27,286
2019-02-24 00;25,3285
2019-02-24 01;23,4315
2019-02-24 02;22,13033333
2019-02-24 03;21,38266667
2019-02-24 04;21,07716667
2019-02-24 05;21,0665
2019-02-24 06;21,5385
2019-02-24 07;21,98733333
2019-02-24 08;22,58283333
2019-02-24 09;24,86383333
2019-02-24 10;26,50116667
2019-02-24 11;27,05083333
2019-02-24 12;26,77266667
2019-02-24 13;26,79933333
2019-02-24 14;26,4925
2019-02-24 15;25,48433333
2019-02-24 16;24,67483333
2019-02-24 17;24,251
2019-02-24 18;24,72066667
2019-02-24 19;27,80866667
2019-02-24 20;29,957
2019-02-24 21;30,17383333
2019-02-24 22;29,08516667
2019-02-24 23;26,85233333
2019-02-25 00;24,76083333
2019-02-25 01;23,10616667
2019-02-25 02;22,11366667
2019-02-25 03;21,77883333
2019-02-25 04;21,91066667
2019-02-25 05;22,6685
2019-02-25 06;25,57333333
2019-02-25 07;30,093
2019-02-25 08;32,83583333
2019-02-25 09;34,07483333
2019-02-25 10;34,15183333
2019-02-25 11;33,832
2019-02-25 12;33,50933333
2019-02-25 13;33,47466667
2019-02-25 14;32,395
2019-02-25 15;31,69416667
2019-02-25 16;31,12766667
2019-02-25 17;30,817
2019-02-25 18;30,574
2019-02-25 19;33,00033333
2019-02-25 20;34,60283333
2019-02-25 21;34,27066667
2019-02-25 22;31,572
2019-02-25 23;28,5345
2019-02-26 00;26,6145
2019-02-26 01;24,88333333
2019-02-26 02;23,83383333
2019-02-26 03;23,39766667
2019-02-26 04;23,3875
2019-02-26 05;23,901
2019-02-26 06;26,366
2019-02-26 07;30,75733333
2019-02-26 08;32,89683333
2019-02-26 09;33,965
2019-02-26 10;33,83083333
2019-02-26 11;33,54433333
2019-02-26 12;33,3155
2019-02-26 13;33,28166667
2019-02-26 14;32,25666667
2019-02-26 15;31,42483333
2019-02-26 16;30,99933333
2019-02-26 17;30,63083333
2019-02-26 18;30,42
2019-02-26 19;33,08083333
2019-02-26 20;34,63066667
2019-02-26 21;34,1665
2019-02-26 22;31,47316667
2019-02-26 23;28,55533333
2019-02-27 00;26,617
2019-02-27 01;24,90883333
2019-02-27 02;23,81816667
2019-02-27 03;23,55083333
2019-02-27 04;23,47366667
2019-02-27 05;24,10716667
2019-02-27 06;26,64566667
2019-02-27 07;30,7205
2019-02-27 08;32,90266667
2019-02-27 09;33,87033333
2019-02-27 10;33,83166667
2019-02-27 11;33,47
2019-02-27 12;33,18816667
2019-02-27 13;32,946
2019-02-27 14;31,87916667
2019-02-27 15;31,18733333
2019-02-27 16;30,82416667
2019-02-27 17;30,43066667
2019-02-27 18;30,3305
2019-02-27 19;32,964
2019-02-27 20;34,45833333
2019-02-27 21;33,63716667
2019-02-27 22;31,206
2019-02-27 23;28,55
2019-02-28 00;26,74216667
2019-02-28 01;25,2075
2019-02-28 02;24,03733333
2019-02-28 03;23,70583333
2019-02-28 04;23,604
2019-02-28 05;24,04166667
2019-02-28 06;26,1705
2019-02-28 07;29,312
2019-02-28 08;31,2065
2019-02-28 09;32,451
2019-02-28 10;32,61033333
2019-02-28 11;32,4435
2019-02-28 12;32,12083333
2019-02-28 13;31,887
2019-02-28 14;30,9185
2019-02-28 15;30,37083333
2019-02-28 16;29,87716667
2019-02-28 17;29,51916667
2019-02-28 18;29,42533333
2019-02-28 19;31,91816667
2019-02-28 20;33,49083333
2019-02-28 21;33,03583333
2019-02-28 22;30,73083333
2019-02-28 23;28,3365
2019-03-01 00;26,5745
2019-03-01 01;25,24266667
2019-03-01 02;24,00833333
2019-03-01 03;23,55433333
2019-03-01 04;23,56533333
2019-03-01 05;24,03066667
2019-03-01 06;26,34766667
2019-03-01 07;29,85616667
2019-03-01 08;32,0045
2019-03-01 09;33,31283333
2019-03-01 10;33,8365
2019-03-01 11;33,51766667
2019-03-01 12;33,02116667
2019-03-01 13;32,682
2019-03-01 14;31,63266667
2019-03-01 15;30,649
2019-03-01 16;30,1545
2019-03-01 17;29,86533333
2019-03-01 18;29,71983333
2019-03-01 19;32,05816667
2019-03-01 20;33,18883333
2019-03-01 21;32,591
2019-03-01 22;30,57483333
2019-03-01 23;28,31516667
2019-03-02 00;26,71
2019-03-02 01;24,94683333
2019-03-02 02;23,83283333
2019-03-02 03;23,12166667
2019-03-02 04;22,83
2019-03-02 05;22,8265
2019-03-02 06;23,24
2019-03-02 07;24,28116667
2019-03-02 08;25,77366667
2019-03-02 09;28,1935
2019-03-02 10;29,49183333
2019-03-02 11;29,63316667
2019-03-02 12;29,33816667
2019-03-02 13;29,07266667
2019-03-02 14;28,24183333
2019-03-02 15;27,10116667
2019-03-02 16;26,24033333
2019-03-02 17;25,5545
2019-03-02 18;25,65133333
2019-03-02 19;27,91733333
2019-03-02 20;29,58683333
2019-03-02 21;29,50666667
2019-03-02 22;28,25333333
2019-03-02 23;26,71066667
2019-03-03 00;24,84533333
2019-03-03 01;23,247
2019-03-03 02;21,87016667
2019-03-03 03;21,26916667
2019-03-03 04;20,942
2019-03-03 05;21,00416667
2019-03-03 06;21,27583333
2019-03-03 07;21,63216667
2019-03-03 08;22,256
2019-03-03 09;24,354
2019-03-03 10;25,88
2019-03-03 11;26,33083333
2019-03-03 12;26,05966667
2019-03-03 13;26,15216667
2019-03-03 14;25,95983333
2019-03-03 15;24,815
2019-03-03 16;24,03416667
2019-03-03 17;23,51333333
2019-03-03 18;24,11783333
2019-03-03 19;26,904
2019-03-03 20;29,15883333
2019-03-03 21;29,43966667
2019-03-03 22;28,29933333
2019-03-03 23;26,11566667
2019-03-04 00;24,12933333
2019-03-04 01;22,49366667
2019-03-04 02;21,69266667
2019-03-04 03;21,2485
2019-03-04 04;21,387
2019-03-04 05;22,20233333
2019-03-04 06;25,06883333
2019-03-04 07;28,48566667
2019-03-04 08;30,51016667
2019-03-04 09;32,48066667
2019-03-04 10;32,93633333
2019-03-04 11;33,004
2019-03-04 12;32,775
2019-03-04 13;32,69466667
2019-03-04 14;31,9045
2019-03-04 15;31,1115
2019-03-04 16;30,436
2019-03-04 17;30,25166667
2019-03-04 18;30,334
2019-03-04 19;32,35383333
2019-03-04 20;33,7895
2019-03-04 21;33,286
2019-03-04 22;30,82916667
2019-03-04 23;28,019
2019-03-05 00;26,176
2019-03-05 01;24,60133333
2019-03-05 02;23,52033333
2019-03-05 03;23,134
2019-03-05 04;23,13733333
2019-03-05 05;23,6965
2019-03-05 06;25,861
2019-03-05 07;29,5045
2019-03-05 08;31,5515
2019-03-05 09;32,74766667
2019-03-05 10;33,18366667
2019-03-05 11;33,23533333
2019-03-05 12;33,0815
2019-03-05 13;32,98316667
2019-03-05 14;32,13633333
2019-03-05 15;31,33666667
2019-03-05 16;30,70116667
2019-03-05 17;30,4315
2019-03-05 18;30,34066667
2019-03-05 19;32,62633333
2019-03-05 20;34,12166667
2019-03-05 21;33,50716667
2019-03-05 22;31,126
2019-03-05 23;28,53416667
2019-03-06 00;26,6325
2019-03-06 01;24,98316667
2019-03-06 02;23,91916667
2019-03-06 03;23,51016667
2019-03-06 04;23,421
2019-03-06 05;23,902
2019-03-06 06;26,29083333
2019-03-06 07;30,005
2019-03-06 08;32,14133333
2019-03-06 09;33,39633333
2019-03-06 10;33,98766667
2019-03-06 11;34,285
2019-03-06 12;34,52116667
2019-03-06 13;34,47233333
2019-03-06 14;33,31833333
2019-03-06 15;32,51216667
2019-03-06 16;32,02816667
2019-03-06 17;31,898
2019-03-06 18;31,838
2019-03-06 19;33,67233333
2019-03-06 20;35,14283333
2019-03-06 21;34,25116667
2019-03-06 22;31,77183333
2019-03-06 23;28,85516667
2019-03-07 00;26,99016667
2019-03-07 01;25,16083333
2019-03-07 02;24,17566667
2019-03-07 03;23,54033333
2019-03-07 04;23,59366667
2019-03-07 05;24,207
2019-03-07 06;26,54816667
2019-03-07 07;30,1565
2019-03-07 08;32,34133333
2019-03-07 09;33,49916667
2019-03-07 10;33,81616667
2019-03-07 11;33,43316667
2019-03-07 12;33,3525
2019-03-07 13;33,15516667
2019-03-07 14;32,2
2019-03-07 15;31,5725
2019-03-07 16;31,01033333
2019-03-07 17;30,618
2019-03-07 18;30,61283333
2019-03-07 19;32,841
2019-03-07 20;34,46266667
2019-03-07 21;33,773
2019-03-07 22;31,54866667
2019-03-07 23;28,6565
2019-03-08 00;26,858
2019-03-08 01;25,076
2019-03-08 02;24,08083333
2019-03-08 03;23,5915
2019-03-08 04;23,558
2019-03-08 05;23,95216667
2019-03-08 06;26,1995
2019-03-08 07;29,74283333
2019-03-08 08;31,92916667
2019-03-08 09;33,227
2019-03-08 10;33,61766667
2019-03-08 11;33,51866667
2019-03-08 12;33,10216667
2019-03-08 13;32,82566667
2019-03-08 14;31,66983333
2019-03-08 15;30,86866667
2019-03-08 16;30,26266667
2019-03-08 17;29,9045
2019-03-08 18;29,6485
2019-03-08 19;31,52283333
2019-03-08 20;32,9235
2019-03-08 21;32,3535
2019-03-08 22;30,5685
2019-03-08 23;28,27316667
2019-03-09 00;26,62033333
2019-03-09 01;24,95233333
2019-03-09 02;23,5395
2019-03-09 03;22,878
2019-03-09 04;22,68833333
2019-03-09 05;22,582
2019-03-09 06;23,189
2019-03-09 07;23,97466667
2019-03-09 08;25,5495
2019-03-09 09;28,04233333
2019-03-09 10;29,344
2019-03-09 11;29,33616667
2019-03-09 12;29,03083333
2019-03-09 13;28,82583333
2019-03-09 14;28,23283333
2019-03-09 15;26,98333333
2019-03-09 16;26,031
2019-03-09 17;25,53233333
2019-03-09 18;25,48133333
2019-03-09 19;27,43116667
2019-03-09 20;29,243
2019-03-09 21;29,35466667
2019-03-09 22;28,12783333
2019-03-09 23;26,4145
2019-03-10 00;24,51283333
2019-03-10 01;22,87383333
2019-03-10 02;21,50916667
2019-03-10 03;20,904
2019-03-10 04;20,542
2019-03-10 05;20,62433333
2019-03-10 06;21,08766667
2019-03-10 07;21,421
2019-03-10 08;22,0125
2019-03-10 09;24,15833333
2019-03-10 10;25,44116667
2019-03-10 11;25,99483333
2019-03-10 12;25,686
2019-03-10 13;25,86966667
2019-03-10 14;25,71316667
2019-03-10 15;24,58666667
2019-03-10 16;23,80766667
2019-03-10 17;23,42866667
2019-03-10 18;23,65666667
2019-03-10 19;26,15583333
2019-03-10 20;28,67683333
2019-03-10 21;28,9285
2019-03-10 22;27,84333333
2019-03-10 23;25,7995
2019-03-11 00;23,76783333
2019-03-11 01;22,44
2019-03-11 02;21,54433333
2019-03-11 03;21,10416667
2019-03-11 04;21,1535
2019-03-11 05;21,998
2019-03-11 06;24,78833333
2019-03-11 07;28,57566667
2019-03-11 08;30,92516667
2019-03-11 09;32,32616667
2019-03-11 10;32,59333333
2019-03-11 11;32,51416667
2019-03-11 12;32,5055
2019-03-11 13;32,30533333
2019-03-11 14;31,34383333
2019-03-11 15;30,70116667
2019-03-11 16;30,05766667
2019-03-11 17;29,6265
2019-03-11 18;29,35716667
2019-03-11 19;31,409
2019-03-11 20;33,365
2019-03-11 21;32,76633333
2019-03-11 22;30,36583333
2019-03-11 23;27,72733333
2019-03-12 00;26,042
2019-03-12 01;24,486
2019-03-12 02;23,4305
2019-03-12 03;23,1705
2019-03-12 04;23,01133333
2019-03-12 05;23,57483333
2019-03-12 06;25,96766667
2019-03-12 07;29,49316667
2019-03-12 08;31,62733333
2019-03-12 09;32,59
2019-03-12 10;32,85783333
2019-03-12 11;32,87283333
2019-03-12 12;32,5545
2019-03-12 13;32,38183333
2019-03-12 14;31,35516667
2019-03-12 15;30,69233333
2019-03-12 16;30,15333333
2019-03-12 17;30,02533333
2019-03-12 18;29,835
2019-03-12 19;31,834
2019-03-12 20;33,87733333
2019-03-12 21;33,2225
2019-03-12 22;30,72616667
2019-03-12 23;28,0825
2019-03-13 00;26,31416667
2019-03-13 01;24,71983333
2019-03-13 02;23,76316667
2019-03-13 03;23,472
2019-03-13 04;23,41433333
2019-03-13 05;24,07416667
2019-03-13 06;26,2915
2019-03-13 07;29,8455
2019-03-13 08;31,9305
2019-03-13 09;32,9685
2019-03-13 10;33,36216667
2019-03-13 11;33,38683333
2019-03-13 12;33,278
2019-03-13 13;33,019
2019-03-13 14;31,90633333
2019-03-13 15;31,23716667
2019-03-13 16;30,59633333
2019-03-13 17;30,415
2019-03-13 18;30,269
2019-03-13 19;32,28066667
2019-03-13 20;34,52416667
2019-03-13 21;33,693
2019-03-13 22;31,07133333
2019-03-13 23;28,38466667
2019-03-14 00;26,49566667
2019-03-14 01;25,10916667
2019-03-14 02;24,06266667
2019-03-14 03;23,634
2019-03-14 04;23,58716667
2019-03-14 05;24,28983333
2019-03-14 06;26,5075
2019-03-14 07;29,88283333
2019-03-14 08;32,109
2019-03-14 09;33,09633333
2019-03-14 10;33,269
2019-03-14 11;33,15816667
2019-03-14 12;33,06066667
2019-03-14 13;32,8185
2019-03-14 14;31,62016667
2019-03-14 15;30,99666667
2019-03-14 16;30,5355
2019-03-14 17;30,18566667
2019-03-14 18;30,05383333
2019-03-14 19;31,74266667
2019-03-14 20;33,91316667
2019-03-14 21;33,2855
2019-03-14 22;30,95666667
2019-03-14 23;28,35016667
2019-03-15 00;26,593
2019-03-15 01;24,9725
2019-03-15 02;24,05783333
2019-03-15 03;23,65
2019-03-15 04;23,44366667
2019-03-15 05;24,06033333
2019-03-15 06;26,3845
2019-03-15 07;29,71866667
2019-03-15 08;31,77016667
2019-03-15 09;32,76
2019-03-15 10;32,96533333
2019-03-15 11;32,982
2019-03-15 12;32,70816667
2019-03-15 13;32,357
2019-03-15 14;31,1665
2019-03-15 15;30,24633333
2019-03-15 16;29,63366667
